Datum;Uhrzeit;Deutschland/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh];Österreich[Euro/MWh];Deutschland/Österreich/Luxemburg[Euro/MWh]
10.12.2016;15:00;-;30,63;34,32;46,02;46,02;45,7;34,32;34,32;48,06;46,02;36,93;49,95;-;41,92
10.12.2016;16:00;-;30,86;35,91;49,93;49,93;51,76;35,91;35,91;50,34;49,93;40,08;51,81;-;43,67
10.12.2016;17:00;-;30,98;36,05;55,85;55,85;54,94;36,05;36,05;58,16;50,03;45;55,09;-;50,03
10.12.2016;18:00;-;30,97;35,58;66,21;65,6;45,12;35,58;35,58;59,85;45,12;42,75;48,65;-;45,12
10.12.2016;19:00;-;30,87;34,5;63,66;60;40,17;34,5;34,5;59,29;44;40;45,07;-;40,17
10.12.2016;20:00;-;30,69;33,51;57,78;57,78;37,6;33,51;33,51;55,46;39,94;36,65;44,01;-;39,94
10.12.2016;21:00;-;30,52;33,58;52;52;34,72;33,58;33,58;52,01;34,72;34,5;38,5;-;34,72
10.12.2016;22:00;-;30,31;32,91;51;51;34,94;32,06;32,91;49,77;39,69;32,5;37,82;-;34,94
10.12.2016;23:00;-;30,16;31,03;51,91;48;31,4;31,03;31,03;47,9;31,4;28,04;31,59;-;31,4
11.12.2016;00:00;-;30,58;30,58;50;50;30,58;24,75;30,58;48,14;30,58;25,9;28,45;-;30,58
11.12.2016;01:00;-;28,44;28,44;47,58;47,58;28,44;22,77;29;45,04;28,44;23;32,54;-;28,44
11.12.2016;02:00;-;28,95;28,95;44,86;44,86;29,41;21,35;28,95;43,08;28,95;24;28,07;-;28,95
11.12.2016;03:00;-;28,08;28,08;42,93;42,93;28,66;22,83;28,08;40,07;28,08;21,79;21,79;-;28,08
11.12.2016;04:00;-;27,56;27,56;40,69;40,69;27,56;24,57;28,24;39,01;27,56;22,3;22,3;-;27,56
11.12.2016;05:00;-;27,94;28,63;38,41;38,41;27,94;27,18;28,63;38,09;27,94;23,4;23,4;-;27,94
11.12.2016;06:00;-;26,16;29,18;41,34;41,34;29,41;23,37;29,18;38,03;26,16;22,9;22,9;-;26,16
11.12.2016;07:00;-;26,51;30,45;45,75;45,75;28,02;25,65;30,45;40,07;26,51;22,52;22,52;-;26,51
11.12.2016;08:00;-;26,84;31,09;46,67;46,67;30,34;27,53;31,09;42,06;31,42;25,7;26,9;-;26,84
11.12.2016;09:00;-;29,51;32,81;47,84;47,84;32,02;32,81;32,81;44,84;39,69;28,11;31,44;-;29,51
11.12.2016;10:00;-;29,75;33,9;51,45;51,45;36;33,9;33,9;49,41;50;31,99;33,12;-;29,75
11.12.2016;11:00;-;30,42;34,21;52,83;52,83;40,1;34,21;34,21;49,83;50;33;33,57;-;30,42
11.12.2016;12:00;-;29,03;33,38;55,11;55,11;37,44;33,38;33,38;50,68;48;31,99;33,12;-;29,03
11.12.2016;13:00;-;25,1;32,92;50;50;34,94;32,92;32,92;43,97;31,51;28,3;33,12;-;25,1
11.12.2016;14:00;-;24,01;32,95;46,52;46,52;33;29,26;32,95;42,85;31,51;29,73;33,12;-;24,01
11.12.2016;15:00;-;24,7;34,22;46,67;46,67;32,4;27,77;34,22;43,92;39,69;31,99;40,01;-;24,7
11.12.2016;16:00;-;34,57;34,97;50;50;35,99;33,95;34,97;49,06;50;35,99;51,81;-;34,57
11.12.2016;17:00;-;32,83;35;63,1;63,1;52,26;35;35;54,95;42,45;36,37;50,91;-;32,83
11.12.2016;18:00;-;30,88;34,91;68,36;68,36;52,72;34,82;34,91;58,07;34,07;37,89;44,06;-;34,07
11.12.2016;19:00;-;30,8;34,04;70;70;45;34,04;34,04;57,81;32,9;35,99;44;-;32,9
11.12.2016;20:00;-;32,01;32,94;67,94;67,94;35;32,94;32,94;55,23;32,01;31,5;33,12;-;32,01
11.12.2016;21:00;-;29,09;32;59,62;59,62;32,44;32;32;51,96;29,09;29,6;29,99;-;29,09
11.12.2016;22:00;-;30,44;31,02;58,04;58,04;31,1;31,02;31,02;52,33;31,51;28,5;28,5;-;30,44
11.12.2016;23:00;-;25,92;25,92;54,24;53;30,56;27,05;29,58;50,29;25,92;23,93;23,93;-;25,92
12.12.2016;00:00;-;28,53;28,53;47,28;47,28;23,98;25,22;28,53;49,32;31,42;23,42;23,42;-;23,98
12.12.2016;01:00;-;28,82;28,82;45,49;45,49;29,77;23,19;28,82;46,72;28,82;23,3;23,3;-;28,82
12.12.2016;02:00;-;28,24;28,24;45,13;45,13;28,24;20,48;28,36;44,16;28,24;21;21;-;28,24
12.12.2016;03:00;-;27,49;27,49;44,49;44,49;27,49;22,03;28,47;44,03;31,51;21;21;-;27,49
12.12.2016;04:00;-;26,6;29,35;42,74;42,74;26,6;24,4;29,35;43,44;31,42;23,75;23,75;-;26,6
12.12.2016;05:00;-;28,78;32,92;45,99;45,99;28,78;29,75;32,92;48,01;31,42;29,95;29,95;-;28,78
12.12.2016;06:00;-;37,85;38,43;54,31;54,31;41,08;32,16;38,43;55,45;43,7;47,4;47,4;-;43,7
12.12.2016;07:00;-;46,47;55,99;68,69;66,5;60;-;55,99;63,13;57,36;53,45;53,45;-;57,36
12.12.2016;08:00;-;47,93;47,93;71,69;71,69;56,6;-;47,93;69,97;47,93;55,13;55,13;-;47,93
12.12.2016;09:00;-;47,6;47,6;70,15;70,15;57,33;-;47,6;69,99;50,09;55,02;55,02;-;50,09
12.12.2016;10:00;-;44,88;44,88;70,15;70,15;58,42;44,88;44,88;68,7;52,32;55,05;55,05;-;52,32
12.12.2016;11:00;-;45,42;45,42;68,89;68,89;62,74;45,42;45,42;65,99;59,54;55,5;55,5;-;59,54
12.12.2016;12:00;-;43,15;43,15;68,79;60;59,3;43,15;43,15;63,4;53,91;55,5;55,5;-;53,91
12.12.2016;13:00;-;43,73;43,73;68,33;64,8;65,35;43,73;43,73;62,89;63,67;57,8;57,8;-;63,67
12.12.2016;14:00;-;45,76;45,76;67,83;67,83;65,26;45,76;45,76;62,75;63,81;59;59;-;63,81
12.12.2016;15:00;-;52,71;53,11;68,33;68,33;61,18;53,11;53,11;63,54;56,29;61,23;61,23;-;56,29
12.12.2016;16:00;-;59,93;68,56;70,25;70,25;70,25;68,56;68,56;64,27;70,25;67;67;-;70,25
12.12.2016;17:00;-;78,69;78,69;80,62;80,62;80,62;78,69;78,69;78,8;80,62;76;76;-;80,62
12.12.2016;18:00;-;46,5;59,92;100,28;75,44;71,18;59,92;59,92;73,5;65,2;65;65;-;65,2
12.12.2016;19:00;-;36,3;42,94;78,62;63;61,18;44,08;42,94;69,91;57,18;58,12;58,12;-;57,18
12.12.2016;20:00;-;36,73;37,6;74,11;58;46,96;37,6;37,6;60;46,96;51;51;-;46,96
12.12.2016;21:00;-;34,53;36,08;68,67;55,6;37,73;36,08;36,08;59,72;37,73;43;43;-;37,73
12.12.2016;22:00;-;31,65;34,22;66,43;58;38;34,22;34,22;58,08;35,07;38;44,07;-;35,07
12.12.2016;23:00;-;31,2;32,53;55,42;53;32;32,53;32,53;54,61;33,33;31;44;-;33,33
13.12.2016;00:00;-;31,31;31,31;52,09;52,09;34,24;31,31;31,31;54,98;35,88;36,4;36,61;-;35,88
13.12.2016;01:00;-;30,83;30,83;47,78;47,78;31,6;30,83;30,83;52,51;33,04;35,11;35,11;-;33,04
13.12.2016;02:00;-;30,8;30,8;46,12;46,12;31,82;30,19;30,8;50,93;33,04;34,42;34,42;-;33,04
13.12.2016;03:00;-;30,87;30,87;44,01;44,01;31,89;30,61;30,87;47,93;33,02;34,01;34,01;-;33,02
13.12.2016;04:00;-;31,28;31,78;42,77;42,77;32,32;30,35;31,78;44,97;34,97;35,16;35,16;-;34,97
13.12.2016;05:00;-;31,37;32,84;50;50;32,41;32,84;32,84;50,65;32,84;36,75;37,38;-;32,84
13.12.2016;06:00;-;32,95;36,08;60,23;60,23;32,81;34,21;36,08;58,73;47,41;47,99;47,99;-;47,41
13.12.2016;07:00;-;41,43;43,57;72,25;72,25;49,9;43,57;43,57;66,56;49,9;60,4;60,4;-;49,9
13.12.2016;08:00;-;39,96;48,8;75,87;75,87;57,63;48,8;48,8;70,28;54,39;60,1;60,1;-;54,39
13.12.2016;09:00;-;38,05;44,41;74,68;74,68;61,26;44,41;44,41;69,09;58,12;58;58;-;58,12
13.12.2016;10:00;-;36,12;44,03;70,99;70,99;65,08;44,03;44,03;68,72;62,76;56,76;56,76;-;62,76
13.12.2016;11:00;-;36,58;44,09;70;70;63,1;45,37;44,09;67,08;60,09;57,4;57,4;-;60,09
13.12.2016;12:00;-;36,26;44,04;68,75;62,57;60,32;46,22;44,04;63,07;58;54,1;54,1;-;58
13.12.2016;13:00;-;36,24;44,08;67,06;67,06;61,73;50,23;44,08;63,95;59,39;55,31;55,31;-;59,39
13.12.2016;14:00;-;36,53;44,05;68,22;68,22;62,23;44,96;44,05;68,1;59,6;57,92;57,92;-;59,6
13.12.2016;15:00;-;37,24;45,37;68,33;68,33;64,02;45,37;45,37;68,64;61,6;56,8;56,8;-;61,6
13.12.2016;16:00;-;37,27;51,59;68,75;68,75;64,63;51,59;51,59;70,03;63,02;62,8;62,8;-;63,02
13.12.2016;17:00;-;37,84;48,72;75,49;75,49;71,9;48,72;48,72;75,94;70,42;72,57;72,57;-;70,42
13.12.2016;18:00;-;36,79;43,51;79,3;79,3;65,48;43,51;43,51;71,54;60,09;60,3;60,3;-;60,09
13.12.2016;19:00;-;35,75;35,75;73,45;73,45;58,04;43,1;35,75;67,01;57,76;56,4;56,4;-;57,76
13.12.2016;20:00;-;34,74;34,74;69,43;66,8;46,68;35,95;34,74;59,99;45,66;49,55;49,55;-;45,66
13.12.2016;21:00;-;33,79;33,79;63,58;61,7;39,89;33,91;33,79;59,07;40,19;41,8;42,83;-;40,19
13.12.2016;22:00;-;31,93;31,93;63,37;63,37;36,45;31,81;31,93;58,28;42,1;37,2;48,68;-;37,02
13.12.2016;23:00;-;31,17;31,17;60,15;57,4;32,23;31,17;31,17;56,35;32,53;33,6;44,02;-;32,53
14.12.2016;00:00;-;31,1;31,1;57,3;57,3;32,44;30,79;31,1;54,81;33,09;33,8;36,09;-;33,09
14.12.2016;01:00;-;30,72;30,72;51,1;51,1;31,74;29,02;30,72;51,65;33,28;33,69;33,69;-;33,28
14.12.2016;02:00;-;30,39;30,39;48,98;48,98;31,27;27,92;30,39;49,37;33;32,5;32,5;-;33
14.12.2016;03:00;-;30,89;30,89;46,01;46,73;31,91;27,8;30,89;48,41;32,64;32,55;32,55;-;32,64
14.12.2016;04:00;-;31,31;31,31;45,52;46,71;32,34;29,92;31,31;46,9;32,66;33,52;33,52;-;32,66
14.12.2016;05:00;-;33,24;33,24;49,5;49,5;35,99;31,31;33,24;52,22;36,9;36;36;-;36,9
14.12.2016;06:00;-;35,98;35,98;58,07;58,07;43,93;32,12;35,98;60,22;49,91;48,9;48,9;-;49,91
14.12.2016;07:00;-;41,25;41,25;77,02;77,02;68,08;41,25;41,25;74,4;75,06;70,3;70,3;-;75,06
14.12.2016;08:00;-;42,95;49,52;82,26;82,26;82,26;-;49,52;77,22;82,26;72,59;72,59;-;82,26
14.12.2016;09:00;-;39,85;43,61;78,58;78,58;78,58;43,61;43,61;75,97;78,58;71,6;71,6;-;78,58
14.12.2016;10:00;-;42,92;43,63;77,17;77,17;77,17;43,63;43,63;75,02;77,17;73,9;73,9;-;77,17
14.12.2016;11:00;-;40,84;45,07;75,94;75,94;75,94;45,07;45,07;72,42;75,94;70,3;70,3;-;75,94
14.12.2016;12:00;-;41,54;48,12;70,55;70,55;70,55;48,12;48,12;67,2;70,55;66,99;66,99;-;70,55
14.12.2016;13:00;-;42,9;48,71;69,91;69,91;69,91;48,71;48,71;69,27;69,91;67,3;67,3;-;69,91
14.12.2016;14:00;-;42,93;48,57;69,69;69,69;69,69;48,57;48,57;69,08;69,69;68,46;68,46;-;69,69
14.12.2016;15:00;-;48,63;56,18;72,52;72,52;72,52;56,18;56,18;69,31;72,52;69,12;69,12;-;72,52
14.12.2016;16:00;-;63,87;73,35;75,15;75,15;75,15;73,35;73,35;73,59;75,15;74,8;74,8;-;75,15
14.12.2016;17:00;-;74,56;74,56;91,81;91,81;91,81;74,56;74,56;83,57;91,81;87,1;87,1;-;91,81
14.12.2016;18:00;-;48,19;55,84;87,39;87,39;81,94;55,84;55,84;82,23;79,9;83,4;83,4;-;79,9
14.12.2016;19:00;-;38,29;45,15;79,18;79,18;78,61;45,15;45,15;70,31;78,62;68;68;-;78,62
14.12.2016;20:00;-;36,26;40,42;71,2;71,2;67,47;40,42;40,42;65,99;67,54;53,74;53,74;-;67,54
14.12.2016;21:00;-;35,61;36,03;64,47;59,05;47,92;36,03;36,03;60,69;47,94;47,99;47,99;-;47,94
14.12.2016;22:00;-;34,59;34,59;63,65;61,74;39,57;34,59;34,59;59,97;41,71;38,9;38,96;-;41,71
14.12.2016;23:00;-;33,39;33,64;62,45;60,67;33,08;33,64;33,64;57,38;35,57;34,49;34,49;-;35,57
15.12.2016;00:00;-;31,73;32,61;59,15;57,3;32,78;32,11;32,61;57,03;35,05;33,5;37,49;-;35,05
15.12.2016;01:00;-;31,59;31,59;55,21;55,21;32,63;30,57;31,59;54,03;33,31;32,92;33,58;-;33,31
15.12.2016;02:00;-;31,64;31,64;54,1;54,1;32,8;31,26;31,64;52,04;34,2;31,36;32,69;-;34,2
15.12.2016;03:00;-;31,7;31,7;51,8;51,8;33,45;30,64;31,7;49,22;33,51;32,24;32,81;-;33,51
15.12.2016;04:00;-;31,83;33,7;51,68;51,68;34,19;31,01;33,7;48,09;34,53;32,58;33,5;-;34,53
15.12.2016;05:00;-;32,02;34,76;56,13;56,13;33,6;32,58;34,76;52,07;44;34,32;43,54;-;35,61
15.12.2016;06:00;-;32,67;39,59;66,62;66,62;40,47;-;39,59;59,65;66,62;50,32;53,85;-;49,55
15.12.2016;07:00;-;44,14;65,06;76,92;67,91;48,94;-;65,06;73,56;67,91;62,09;62,09;-;67,91
15.12.2016;08:00;-;47,51;57,1;81,81;81,81;60;57,1;57,1;80,95;67,07;61,64;61,64;-;67,07
15.12.2016;09:00;-;32,96;45,6;77,08;77,08;62,27;45,6;45,6;77,94;62,27;60;60;-;62,27
15.12.2016;10:00;-;32,64;45,24;76,38;76,38;59,13;45,24;45,24;75,25;59,13;55,82;55,82;-;59,13
15.12.2016;11:00;-;32,7;45,08;75,16;75,16;57,69;45,08;45,08;75,01;57,69;54,27;54,27;-;57,69
15.12.2016;12:00;-;32,91;48,15;71,9;69,83;53,72;48,8;48,15;72,22;59,31;53,62;53,62;-;53,72
15.12.2016;13:00;-;32,97;53,64;70,81;70,81;54,95;53,64;53,64;69,99;55;53,18;53,18;-;54,95
15.12.2016;14:00;-;32,57;53,68;70,15;70,15;54,61;53,68;53,68;69,95;55;53,86;53,86;-;55
15.12.2016;15:00;-;32,43;58,79;71,65;71,65;59,94;58,79;58,79;68,86;60,24;57,68;57,68;-;60,24
15.12.2016;16:00;-;32,88;60,56;77;77;62,05;143,46;60,56;71,83;77;63;63;-;62,05
15.12.2016;17:00;-;36,16;68,35;81,24;81,24;74,94;78,72;68,35;72,39;75,1;66,56;66,56;-;70,03
15.12.2016;18:00;-;32,67;57,54;81,3;81,3;62,6;57,54;57,54;78,56;81,3;60,99;60,99;-;58,95
15.12.2016;19:00;-;32,49;44,82;78,37;78,37;56,32;44,82;44,82;72,99;78,37;60,99;60,99;-;54,65
15.12.2016;20:00;-;32,19;35,76;70,15;70,15;45,72;37,91;35,76;68,5;70,15;53,04;53,04;-;45,37
15.12.2016;21:00;-;32,24;34,65;64,44;64,44;39,64;35,51;34,65;61,07;64,44;37,22;42,72;-;40
15.12.2016;22:00;-;31,95;33,39;65;65;38,12;33,39;33,39;60,24;65;34,47;50,04;-;37,53
15.12.2016;23:00;-;31,55;31,55;62,04;62,04;33,98;31,55;31,55;59,06;53,36;31,3;39,88;-;33,98
16.12.2016;00:00;-;31,46;31,46;55,57;55,57;33,33;31,46;31,46;55,51;34,25;33,8;43,52;-;34,25
16.12.2016;01:00;-;31,07;31,07;50,81;50,81;33,12;31,07;31,07;52,02;33,29;32,95;37,13;-;33,29
16.12.2016;02:00;-;30,97;30,97;50;50;32,15;30,97;30,97;50,82;32;32,54;32,54;-;32
16.12.2016;03:00;-;31,03;31,03;48,6;48,6;32,11;31,03;31,03;48,17;31,92;32,18;32,18;-;31,92
16.12.2016;04:00;-;31,49;32,24;47,93;48,35;33,15;32,24;32,24;47,08;33,15;32,99;32,99;-;33,15
16.12.2016;05:00;-;31,69;35,2;50,28;50,28;33,19;35,2;35,2;51,11;35,51;35,03;35,25;-;35,51
16.12.2016;06:00;-;33,71;44,65;58,13;58,13;41,82;-;44,65;59,17;58,13;56,74;56,74;-;46,76
16.12.2016;07:00;-;37,59;57,04;69,22;69,22;54,94;-;57,04;70,68;58,99;69,94;69,94;-;58,99
16.12.2016;08:00;-;47,65;58,07;74,9;74,9;66,73;58,07;58,07;74,76;62,65;69,23;69,23;-;62,65
16.12.2016;09:00;-;39,58;50,09;73,91;73,91;64,07;50,09;50,09;72,16;59,99;66,1;66,1;-;59,99
16.12.2016;10:00;-;38,96;48,54;72,88;72,88;63,15;48,54;48,54;70,99;59,04;63;63;-;59,04
16.12.2016;11:00;-;39,69;49,41;70,1;70,1;63,03;49,41;49,41;70;59,56;61,1;61,1;-;59,56
16.12.2016;12:00;-;40,41;55,6;66,84;66,84;56,96;55,6;55,6;66,43;56,96;58,7;58,7;-;56,96
16.12.2016;13:00;-;39,12;56,17;66,84;66,84;57;56,17;56,17;66,56;57,98;60;60;-;57,98
16.12.2016;14:00;-;39,78;52,65;64,88;64,88;64,88;52,65;52,65;66,22;64,88;60;60;-;64,88
16.12.2016;15:00;-;39,14;61,9;65,1;65,1;65,1;61,9;61,9;67,34;65,1;65,6;65,6;-;65,1
16.12.2016;16:00;-;67,8;67,8;69,46;69,46;69,46;67,8;67,8;71,67;69,46;71,6;71,6;-;69,46
16.12.2016;17:00;-;71,79;71,79;82,06;82,06;84,94;71,79;71,79;82,17;80,99;82;82;-;80,99
16.12.2016;18:00;-;53,57;53,57;75,5;75,5;79,07;53,57;53,57;81,76;68;82,5;82,5;-;68
16.12.2016;19:00;-;42,39;48,69;71,71;71,71;71,71;48,69;48,69;72,26;71,71;71,27;71,27;-;71,71
16.12.2016;20:00;-;38,82;38,82;67,15;63,6;63,63;39,04;38,82;64,93;63,6;62;62;-;63,6
16.12.2016;21:00;-;37,67;37,67;59,56;59,56;49,76;37,67;37,67;60,48;59,56;50,67;59,38;-;48,09
16.12.2016;22:00;-;35,57;35,57;60,71;60,71;42,49;35,57;35,57;59,32;60,71;47,25;60;-;42,49
16.12.2016;23:00;-;34,71;34,71;61,63;61,63;36,32;34,71;34,71;57,52;45;38,2;50,45;-;37,06
17.12.2016;00:00;-;34,83;34,83;55,74;55,74;32,06;34,83;34,83;54,63;45;38;50,04;-;42,1
17.12.2016;01:00;-;33,9;33,9;50,68;50,68;30,95;33,9;33,9;49,95;47,51;38;47,51;-;39,44
17.12.2016;02:00;-;33;33;49,2;49,2;32,42;31,86;33;48,37;39,8;37,5;44,25;-;38,36
17.12.2016;03:00;-;31,64;31,64;45,78;45,78;35,99;31,64;31,64;46,86;38,28;37,45;38,58;-;38,28
17.12.2016;04:00;-;32,25;32,25;42,02;42,02;38,91;32,25;32,25;45,35;39,07;37,09;37,72;-;39,07
17.12.2016;05:00;-;33,72;33,72;42,62;42,62;38,74;33,72;33,72;45,32;39,01;37,5;38,5;-;39,01
17.12.2016;06:00;-;34,03;34,03;46,11;46,11;35,25;33,94;34,03;46,95;36;38,01;40,35;-;36
17.12.2016;07:00;-;33,66;33,66;49,63;49,63;38,23;33,93;33,66;50,88;39,01;42;45,03;-;39,01
17.12.2016;08:00;-;34,89;34,89;55,23;55,23;42,12;34,89;34,89;55,96;47,84;47;47;-;47,84
17.12.2016;09:00;-;36,19;36,79;57,02;57,02;53,41;39,92;36,79;56,76;54,97;50,49;50,49;-;54,97
17.12.2016;10:00;-;36,15;38,83;59,83;59,83;51,13;53,63;38,83;56,67;54,91;50;50;-;54,91
17.12.2016;11:00;-;36,11;39,29;58,05;58,05;56,81;55,29;39,29;54,53;54,35;49,7;49,74;-;54,35
17.12.2016;12:00;-;33,14;36,75;56,2;56,2;52,44;50,98;36,75;52,1;56,2;47,5;49,82;-;50,1
17.12.2016;13:00;-;31,86;34,73;52,87;52,87;43,64;44,15;34,73;50,13;52,25;46;48,71;-;47,65
17.12.2016;14:00;-;32,46;35;49,68;49,68;49,68;37,82;35;48,96;49,68;45,95;48,09;-;49,68
17.12.2016;15:00;-;31,85;36,81;50,68;50,68;50,68;39,37;36,81;50,08;50,68;49,99;51,9;-;50,68
17.12.2016;16:00;-;33,4;44,26;54,8;54,8;54,8;44,26;44,26;52,82;54,8;53,77;56,25;-;54,8
17.12.2016;17:00;-;33,96;42,61;61,01;61,01;61,01;42,61;42,61;61,53;61,01;62;65,92;-;61,01
17.12.2016;18:00;-;32,14;36,85;68,1;68,1;60;36,85;36,85;64,05;63,53;60;65,89;-;63,53
17.12.2016;19:00;-;32;35,55;69,28;69,28;43,98;35,55;35,55;62,96;69,28;53,07;64,91;-;54,98
17.12.2016;20:00;-;31,75;33,67;60,97;60,97;35;33,67;33,67;57,91;60,97;48,99;60,37;-;46,22
17.12.2016;21:00;-;31,36;33,57;55,69;55,69;31,28;33,57;33,57;54,54;55,69;40;54,93;-;40,93
17.12.2016;22:00;-;31,11;32,08;55,76;55,76;31,21;32,08;32,08;54,86;55,76;40;53,5;-;40,98
17.12.2016;23:00;-;30,54;30,54;53,93;53,93;31,55;30,54;30,54;52,1;52;34,9;49,92;-;39,1
18.12.2016;00:00;-;10,49;29,73;49;49;29,99;29,73;29,73;54,49;35,78;32,52;47,56;-;35,78
18.12.2016;01:00;-;28,8;28,8;47;47;29,75;28,8;28,8;51,06;35,23;31,6;47,5;-;35,23
18.12.2016;02:00;-;28,78;28,78;43,95;43,95;32,04;28,78;28,78;48,1;33,96;32,58;44,24;-;33,96
18.12.2016;03:00;-;28,67;28,67;41,11;41,11;31,9;28,34;28,67;45,48;34,32;31,46;34,7;-;34,32
18.12.2016;04:00;-;29,01;29,01;37,94;37,94;32,99;28,35;29,01;42;33,96;31,65;34,68;-;33,96
18.12.2016;05:00;-;29,71;29,71;39,34;39,34;39,34;29,12;29,71;41,04;33,93;32,49;35,7;-;33,93
18.12.2016;06:00;-;30,16;30,16;40,76;41,98;40,12;24,48;30,16;41,38;34,36;31,05;37,38;-;34,36
18.12.2016;07:00;-;30,75;30,75;42,62;46,32;35,31;27,23;30,75;44,75;38,37;32;47,02;-;38,37
18.12.2016;08:00;-;31,31;31,31;44,33;48,28;36,88;30,51;31,31;50,04;48,28;34;47,51;-;36,88
18.12.2016;09:00;-;33,36;33,37;46,13;49;43,71;33,37;33,37;51,5;49;36,93;48,09;-;44,72
18.12.2016;10:00;-;34,48;34,48;51,41;51,41;41,94;34,48;34,48;52,9;51,41;41;49,83;-;45,94
18.12.2016;11:00;-;34,94;34,94;52,29;52,29;51,92;34,94;34,94;54,1;52,29;44;47,55;-;52,29
18.12.2016;12:00;-;34,86;34,86;52;52;52;34,86;34,86;54,29;52;43;47,53;-;52
18.12.2016;13:00;-;34,84;34,84;49,78;49,78;49,78;34,84;34,84;52,1;49,78;40,88;45,64;-;49,78
18.12.2016;14:00;-;34,51;34,51;45,82;48,7;45,82;34,51;34,51;48,98;48,7;39,43;47,56;-;45,82
18.12.2016;15:00;-;35,15;35,15;47,43;49;47,43;35,15;35,15;49,02;49;42,19;49,56;-;47,43
18.12.2016;16:00;-;36,58;40,16;49,98;51,75;49,98;40,16;40,16;52,06;51,75;47;53,9;-;49,98
18.12.2016;17:00;-;36,86;47,47;59,58;59,58;57,44;47,47;47,47;57,15;54,92;51,04;61,93;-;54,92
18.12.2016;18:00;-;36,54;45,1;67,48;67,48;43,58;45,1;45,1;61,43;53,98;51,57;63,48;-;53,98
18.12.2016;19:00;-;35,98;38,18;70,01;70,01;35,21;38,18;38,18;64,18;53;51,95;61,93;-;50,13
18.12.2016;20:00;-;34,92;35,43;66;66;37,52;35,43;35,43;61,35;50;48,79;61,49;-;49,92
18.12.2016;21:00;-;34,36;34,36;57,32;57,32;42,6;34,36;34,36;57,12;57,32;43,99;60,95;-;45,73
18.12.2016;22:00;-;33,58;33,58;56,26;56,26;40,1;33,58;33,58;56,66;56,26;42,27;56,96;-;47,14
18.12.2016;23:00;-;30,97;30,97;54,59;54,59;32,56;30,97;30,97;54,37;54,59;36,91;53,63;-;42,06
19.12.2016;00:00;-;30,55;30,55;50,96;50,96;31,42;30,55;30,55;55,06;41;38,27;47,54;-;39,9
19.12.2016;01:00;-;30,27;30,27;48,8;48,8;31,78;30,27;30,27;51,32;39,08;38,5;46,22;-;39,08
19.12.2016;02:00;-;30,18;30,18;46,66;46,66;33,16;30,18;30,18;49,47;39,02;37;40,07;-;39,02
19.12.2016;03:00;-;30,26;30,26;43,93;43,93;32,44;30,26;30,26;46,97;38,56;36,48;36,48;-;38,56
19.12.2016;04:00;-;30,74;30,74;43,32;43,32;34,28;30,74;30,74;46,17;39,01;38;38;-;39,01
19.12.2016;05:00;-;31,67;31,67;47,3;47,3;32,95;31,67;31,67;49,72;39,05;40;47,57;-;39,05
19.12.2016;06:00;-;34,62;34,62;57,5;57,5;40,1;-;34,62;59,09;54,11;55,88;55,88;-;54,11
19.12.2016;07:00;-;38,09;39,39;71,27;66,7;55,3;39,39;39,39;72,97;66,7;73,01;73,01;-;66,7
19.12.2016;08:00;-;37,95;42,02;83,24;83,24;67,44;42,02;42,02;78,25;67;76,5;76,5;-;65,38
19.12.2016;09:00;-;35,96;37,48;75,1;75,1;75,1;42,1;37,48;78,66;75,1;76,25;76,25;-;75,1
19.12.2016;10:00;-;34,98;37,47;74,99;74,99;74,99;40,77;37,47;80,52;74,99;76,29;76,29;-;74,99
19.12.2016;11:00;-;34,7;34,7;76,88;76,88;73,03;40,5;34,7;78,77;72,19;76,23;76,23;-;72,19
19.12.2016;12:00;-;35,5;37,47;75,08;70,8;71,56;40,77;37,47;74,28;70,8;70,09;70,09;-;70,8
19.12.2016;13:00;-;35,31;38,87;71,48;71,48;71,48;43,28;38,87;74,54;71,48;70,7;70,7;-;71,48
19.12.2016;14:00;-;35,56;38,82;72,89;72,89;71,26;39,43;38,82;76,07;70,82;70,78;70,78;-;70,82
19.12.2016;15:00;-;36,99;40,09;72,99;72,99;72,99;40,09;40,09;77,36;72,99;72,77;72,77;-;72,99
19.12.2016;16:00;-;36,94;61,86;69,24;69,24;69,24;61,86;61,86;81,24;69,24;77,7;77,7;-;69,24
19.12.2016;17:00;-;36,99;67,67;79,6;79,6;79,86;67,67;67,67;93,88;79,46;96,2;96,2;-;79,46
19.12.2016;18:00;-;35,73;44,06;84,35;66;66;50,66;44,06;83,01;66;82,67;82,67;-;66
19.12.2016;19:00;-;34,25;34,25;85,14;67;60,53;46,36;34,25;75,61;67;79,87;79,87;-;67
19.12.2016;20:00;-;33,45;33,45;72,35;63,41;46,5;39,24;33,45;68,51;63,41;68,73;68,73;-;50,94
19.12.2016;21:00;-;32,67;32,67;69,44;58,01;46,17;36,63;32,67;61,73;53;53,24;53,24;-;40,16
19.12.2016;22:00;-;31,39;31,39;67,88;67,88;40,1;31,39;31,39;60,73;47;47,89;47,89;-;40,05
